TCGA-COAD_TCGA-CK-5916-01A-11D-1650-10	0	3	3	8	10	28	15	51	6	6	8	13	3	8	2	20	6	2	0	1	0	0	0	2	0	6	0	3	1	2	0	2	49	26	220	12	18	15	214	16	73	115	291	44	11	11	90	7	3	4	2	7	0	2	0	0	1	5	1	5	3	2	1	2	22	14	34	4	11	16	57	11	42	16	32	28	12	12	24	11	1	1	0	1	2	5	6	5	0	0	2	2	2	1	1	3
TCGA-COAD_TCGA-CK-6746-01A-11D-1835-10	4	2	1	7	14	29	10	66	6	8	1	18	2	9	2	11	0	3	0	6	1	0	1	0	0	6	0	3	0	2	0	3	29	22	122	13	12	21	120	14	55	87	207	53	8	8	57	8	0	3	1	8	0	6	3	2	0	0	2	3	2	0	0	3	22	17	41	10	11	17	56	11	24	27	31	14	16	9	11	12	0	2	0	1	0	8	9	14	0	1	2	6	1	4	2	3
TCGA-COAD_TCGA-CK-6747-01A-11D-1835-10	2	1	0	0	3	1	2	0	1	0	2	2	2	0	0	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	2	2	32	1	2	2	21	1	1	2	33	1	4	1	19	3	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	4	3	2	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1
TCGA-COAD_TCGA-CK-6751-01A-11D-1835-10	2	1	0	2	1	0	1	1	6	0	0	2	1	2	2	7	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	7	4	25	4	6	4	25	5	3	5	38	4	4	8	18	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	3	0	3	1	3	1	2	0	0	2	2	1	3	0	1	0	0	0	0	2	1	0	1	2	0	0	0	0	0
TCGA-COAD_TCGA-CM-4743-01A-01D-1719-10	2	1	0	7	11	42	18	76	7	8	8	20	1	1	1	8	2	2	0	2	1	1	0	0	2	6	0	1	2	1	0	1	18	15	177	18	14	17	149	14	38	65	210	53	9	14	64	10	0	5	0	3	1	4	1	1	1	3	0	1	1	2	1	3	18	11	25	5	9	11	44	9	22	18	20	16	8	10	16	4	0	1	1	3	1	8	11	10	1	0	0	4	0	1	0	1
TCGA-COAD_TCGA-CM-6165-01A-11D-1650-10	2	4	1	2	4	13	0	3	1	5	0	0	2	1	0	4	1	0	0	0	1	0	0	0	0	2	1	0	1	2	0	1	1	2	23	1	2	7	10	3	0	5	14	3	1	3	6	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	0	2	3	1	1	1	1	1	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TCGA-COAD_TCGA-CM-6166-01A-11D-1650-10	2	2	0	0	1	2	2	1	6	1	1	0	4	1	0	4	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	2	11	0	3	2	8	0	0	1	22	4	6	1	13	2	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
TCGA-COAD_TCGA-CM-6171-01A-11D-1650-10	5	3	1	3	15	21	6	64	6	4	1	12	2	2	4	12	0	5	0	3	0	1	0	0	1	2	1	5	1	1	1	2	27	22	201	11	21	13	233	10	47	58	241	46	12	9	85	5	0	2	1	5	0	2	1	3	2	1	3	1	3	0	0	2	12	7	28	6	9	13	37	8	20	8	21	13	5	8	13	13	1	1	0	1	2	4	7	6	0	0	0	4	3	2	3	2
TCGA-COAD_TCGA-CM-6680-01A-11D-1835-10	1	2	0	0	2	1	0	0	1	0	0	1	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	1	19	1	4	5	15	2	0	0	16	1	2	2	14	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	2	0	3	1	1	1	2	1	3	2	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
TCGA-COAD_TCGA-D5-6530-01A-11D-1719-10	2	2	1	5	13	13	9	50	1	2	1	8	1	3	1	5	5	2	1	3	0	1	1	2	0	1	0	0	0	0	0	2	16	13	187	14	6	17	170	11	49	71	210	37	4	10	64	2	2	1	0	8	0	3	3	1	2	6	2	3	0	0	0	1	11	14	16	2	6	6	31	9	13	7	25	8	6	8	6	5	1	1	0	0	0	7	7	5	0	0	1	0	0	2	1	0
TCGA-COAD_TCGA-D5-6534-01A-21D-1924-10	5	4	0	3	5	3	0	2	2	2	2	2	3	7	2	4	1	0	0	0	1	2	1	4	0	1	0	0	1	1	1	3	3	4	27	4	2	2	14	4	5	1	17	4	4	2	11	2	0	2	0	0	0	3	3	0	0	0	1	0	0	0	1	1	0	3	0	1	0	1	2	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	3	5	1	1	4	1	0	1	0	4
TCGA-COAD_TCGA-D5-6540-01A-11D-1719-10	4	6	4	4	13	24	22	76	11	15	12	22	4	8	2	17	1	1	1	6	0	0	1	3	1	1	2	0	1	0	0	2	26	20	139	14	13	13	158	14	47	92	355	51	9	4	92	3	1	2	1	3	2	2	2	2	2	5	2	2	3	1	0	3	6	6	10	2	1	17	23	4	11	16	14	5	4	5	10	3	0	3	2	0	1	3	14	11	0	6	1	9	1	2	0	3
TCGA-COAD_TCGA-D5-6541-01A-11D-1719-10	0	1	1	0	0	0	0	1	2	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	2	2	1	24	1	1	0	17	1	1	1	20	2	2	1	8	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	2	1	2	0	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
TCGA-COAD_TCGA-DM-A0XD-01A-12D-A152-10	2	1	1	1	1	3	0	2	6	2	0	2	7	1	0	4	2	0	0	1	1	1	0	1	0	0	0	1	2	1	0	5	1	1	19	1	3	1	37	7	3	7	33	1	5	6	20	5	0	0	0	1	0	0	0	1	1	1	1	2	0	0	0	0	1	2	1	2	1	2	2	2	0	0	1	1	0	1	0	4	1	0	0	0	0	0	0	2	0	0	0	1	0	0	2	2
TCGA-COAD_TCGA-DM-A1HB-01A-21D-A183-10	5	3	1	4	24	29	13	63	6	11	3	23	6	9	0	8	1	4	1	5	0	0	0	2	1	3	0	3	1	0	0	2	28	13	134	8	10	10	116	12	37	68	190	43	9	11	56	13	3	3	2	1	3	2	3	3	2	4	3	3	8	0	1	1	21	13	50	7	17	27	71	15	43	27	40	19	9	12	9	11	0	5	1	3	2	8	14	15	0	2	8	5	2	2	1	1
TCGA-COAD_TCGA-DM-A28C-01A-11D-A16V-10	2	1	1	0	2	0	0	2	4	1	1	1	3	3	0	3	2	2	0	1	0	0	0	0	2	0	0	1	2	1	0	3	2	3	19	1	3	2	14	1	3	2	19	1	4	2	7	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2	1	0	2	2	5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCGA-COAD_TCGA-F4-6463-01A-11D-1719-10	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	15	0	3	0	16	2	1	2	20	3	0	1	10	1	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-COAD_TCGA-G4-6293-01A-11D-1719-10	1	2	0	2	0	0	0	0	4	0	0	0	2	1	1	4	0	0	0	2	0	0	0	0	0	1	0	1	0	1	2	0	3	5	15	4	3	2	20	5	3	4	19	1	3	4	10	2	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	3	3	1	2	2	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
TCGA-COAD_TCGA-G4-6294-01A-11D-1806-10	3	3	0	1	2	1	2	3	3	4	0	3	1	8	1	2	1	1	2	5	0	0	0	3	0	1	0	0	5	3	1	7	4	1	13	1	3	3	13	1	3	3	23	9	1	2	7	3	0	2	4	0	2	2	3	4	0	1	2	2	1	2	1	3	0	0	0	1	1	4	3	0	2	1	0	3	0	1	0	0	0	0	0	1	1	1	0	5	0	0	0	0	0	0	0	0
TCGA-COAD_TCGA-G4-6298-01A-11D-1719-10	3	3	0	0	0	0	0	2	0	0	0	0	6	8	2	8	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	5	45	0	10	8	40	4	4	4	33	0	1	4	16	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
TCGA-COAD_TCGA-G4-6302-01A-11D-1719-10	8	8	0	10	26	43	6	133	15	13	10	21	8	14	7	18	4	6	2	2	2	0	0	0	0	3	0	5	2	2	2	8	51	37	246	17	31	28	190	8	82	102	335	80	14	15	158	12	6	8	0	20	2	2	2	0	0	3	2	6	4	2	0	2	16	21	43	14	11	17	68	10	25	18	59	12	10	23	17	6	0	0	2	4	2	12	16	12	2	0	2	6	0	1	0	4
TCGA-COAD_TCGA-G4-6322-01A-11D-1719-10	2	0	0	4	2	0	6	2	4	0	4	0	2	4	0	6	0	0	0	0	2	2	0	2	0	0	0	0	3	2	2	2	0	6	30	4	8	14	38	6	0	2	28	0	0	8	26	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	4	2	0	2	0	4	2	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
TCGA-COAD_TCGA-G4-6586-01A-11D-1771-10	2	3	2	2	10	25	10	45	5	10	5	15	2	6	2	10	2	2	0	2	1	2	2	1	0	3	1	1	1	0	0	3	21	18	183	10	9	17	159	11	28	65	227	39	5	5	74	4	0	1	1	5	0	5	2	1	1	0	1	3	2	0	1	0	10	9	25	10	14	13	46	15	21	21	29	12	4	16	14	7	0	2	2	1	0	15	11	11	0	0	2	6	0	1	0	1
TCGA-COAD_TCGA-G4-6588-01A-11D-1771-10	0	7	1	7	22	57	23	124	7	15	2	31	2	13	2	19	3	1	3	2	2	1	1	3	0	6	3	5	2	1	1	1	54	28	239	17	24	30	212	38	84	160	408	113	20	18	77	16	3	10	4	14	1	5	2	4	4	8	4	2	5	2	1	6	22	27	47	11	22	22	83	21	73	53	56	39	23	25	22	22	0	2	1	1	0	9	7	18	1	6	3	6	1	1	0	4
TCGA-COAD_TCGA-NH-A6GA-01A-11D-A36X-10	2	1	0	0	3	0	1	2	4	0	0	2	5	2	1	2	0	0	0	0	2	1	1	0	0	0	0	1	1	1	0	1	1	3	17	2	0	2	19	0	3	1	12	1	4	1	14	6	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0
TCGA-COAD_TCGA-QG-A5YX-01A-11D-A28G-10	1	1	0	0	2	1	0	1	1	0	0	1	0	2	1	3	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	20	0	3	2	24	3	0	1	21	1	0	0	6	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
